Datum,Viral_Pot,Value_Infectious,Free_Viral,Viralität_in_Proz,Viralität_pro_X,Dunkelziffer,Menschen_mit_Viruskontakt,Geimpfte,Viral_Pot_Plus,Value_Infectious_Plus,Free_Viral_Plus,Viralität_in_Proz_Plus,Viralität_pro_X_Plus,Dunkelziffer_Plus,Menschen_mit_Viruskontakt_Plus,Geimpfte_Plus,Viral_Pot_Opt,Value_Infectious_Opt,Free_Viral_Opt,Viralität_in_Proz_Opt,Viralität_pro_X_Opt,Dunkelziffer_Opt,Menschen_mit_Viruskontakt_Opt,Geimpfte_Opt,Viral_Pot_Pess,Value_Infectious_Pess,Free_Viral_Pess,Viralität_in_Proz_Pess,Viralität_pro_X_Pess,Dunkelziffer_Pess,Menschen_mit_Viruskontakt_Pess,Geimpfte_Pess
2020-03-04,3783.995399999999,0.553030525385843,3692.489149999999,0.0434410488235294,0.00043441048823529403,5.907999999999996,0.02383764702898173,0.0,3783.995399999999,0.553030525385843,3692.489149999999,0.0434410488235294,0.00043441048823529403,5.907999999999996,0.02383484962487767,0.0,3783.995399999999,0.553030525385843,3692.489149999999,0.0434410488235294,0.00043441048823529403,5.907999999999996,0.02383484962487767,0.0,3783.995399999999,0.553030525385843,3692.489149999999,0.0434410488235294,0.00043441048823529403,5.907999999999996,0.02383484962487767,0.0
2020-03-05,4980.5999999999985,0.4789266601154896,4844.4749999999985,0.05699382352941175,0.0005699382352941175,5.829999999999996,0.026974759324999483,0.0,4980.5999999999985,0.4789266601154896,4844.4749999999985,0.05699382352941175,0.0005699382352941175,5.829999999999996,0.02697200249699879,0.0,4980.5999999999985,0.4789266601154896,4844.4749999999985,0.05699382352941175,0.0005699382352941175,5.829999999999996,0.02697200249699879,0.0,4980.5999999999985,0.4789266601154896,4844.4749999999985,0.05699382352941175,0.0005699382352941175,5.829999999999996,0.02697200249699879,0.0
2020-03-06,6867.865799999998,0.3255051305791327,6686.365799999998,0.0786631270588235,0.000786631270588235,5.751999999999995,0.03311742933409555,0.0,6867.865799999998,0.3255051305791327,6686.365799999998,0.0786631270588235,0.000786631270588235,5.751999999999995,0.03311455347943097,0.0,6867.865799999998,0.3255051305791327,6686.365799999998,0.0786631270588235,0.000786631270588235,5.751999999999995,0.03311455347943097,0.0,6867.865799999998,0.3255051305791327,6686.365799999998,0.0786631270588235,0.000786631270588235,5.751999999999995,0.03311455347943097,0.0
2020-03-07,8879.998799999996,0.24965683539892244,8646.317549999996,0.10172138294117641,0.0010172138294117642,5.673999999999995,0.04507891356161157,0.0,8879.998799999996,0.24965683539892244,8646.317549999996,0.10172138294117641,0.0010172138294117642,5.673999999999995,0.045076159035888706,0.0,8879.998799999996,0.24965683539892244,8646.317549999996,0.10172138294117641,0.0010172138294117642,5.673999999999995,0.045076159035888706,0.0,8879.998799999996,0.24965683539892244,8646.317549999996,0.10172138294117641,0.0010172138294117642,5.673999999999995,0.045076159035888706,0.0
2020-03-08,11173.086999999994,0.32706380309626015,10909.911999999995,0.12835190588235287,0.0012835190588235288,5.595999999999995,0.055195193296668825,0.0,11173.086999999994,0.32706380309626015,10909.911999999995,0.12835190588235287,0.0012835190588235288,5.595999999999995,0.055192637766531126,0.0,11173.086999999994,0.32706380309626015,10909.911999999995,0.12835190588235287,0.0012835190588235288,5.595999999999995,0.055192637766531126,0.0,11173.086999999994,0.32706380309626015,10909.911999999995,0.12835190588235287,0.0012835190588235288,5.595999999999995,0.055192637766531126,0.0
2020-03-09,13353.023599999991,0.4170216690538279,13043.717349999992,0.153455498235294,0.00153455498235294,5.5179999999999945,0.08264496300804715,0.0,13353.023599999991,0.4170216690538279,13043.717349999992,0.153455498235294,0.00153455498235294,5.5179999999999945,0.08264218711484587,0.0,13353.023599999991,0.4170216690538279,13043.717349999992,0.153455498235294,0.00153455498235294,5.5179999999999945,0.08264218711484587,0.0,13353.023599999991,0.4170216690538279,13043.717349999992,0.153455498235294,0.00153455498235294,5.5179999999999945,0.08264218711484587,0.0
2020-03-10,14768.07599999999,0.516205224595127,14320.37599999999,0.16847501176470575,0.0016847501176470575,5.439999999999994,0.10262654879712073,0.0,14768.07599999999,0.516205224595127,14320.37599999999,0.16847501176470575,0.0016847501176470575,5.439999999999994,0.10262387738383016,0.0,14768.07599999999,0.516205224595127,14320.37599999999,0.16847501176470575,0.0016847501176470575,5.439999999999994,0.10262387738383016,0.0,14768.07599999999,0.516205224595127,14320.37599999999,0.16847501176470575,0.0016847501176470575,5.439999999999994,0.10262387738383016,0.0
2020-03-11,20300.123599999988,0.4791599759577717,19702.686099999988,0.23179630705882337,0.0023179630705882338,5.410999999999994,0.1355751646239897,0.0,20300.123599999988,0.4791599759577717,19702.686099999988,0.23179630705882337,0.0023179630705882338,5.410999999999994,0.13557238108851008,0.0,20300.123599999988,0.4791599759577717,19702.686099999988,0.23179630705882337,0.0023179630705882338,5.410999999999994,0.13557238108851008,0.0,20300.123599999988,0.4791599759577717,19702.686099999988,0.23179630705882337,0.0023179630705882338,5.410999999999994,0.13557238108851008,0.0
2020-03-12,25733.53139999998,0.43045247140557424,24891.825149999982,0.2928450017647056,0.002928450017647056,5.381999999999994,0.16167383430936627,0.0,25733.53139999998,0.43045247140557424,24891.825149999982,0.2928450017647056,0.002928450017647056,5.381999999999994,0.1616710762772476,0.0,25733.53139999998,0.43045247140557424,24891.825149999982,0.2928450017647056,0.002928450017647056,5.381999999999994,0.1616710762772476,0.0,25733.53139999998,0.43045247140557424,24891.825149999982,0.2928450017647056,0.002928450017647056,5.381999999999994,0.1616710762772476,0.0
2020-03-13,31993.029999999977,0.3455106947703564,30904.029999999977,0.3635768235294115,0.003635768235294115,5.352999999999994,0.18530950391133866,0.0,31993.029999999977,0.3455106947703564,30904.029999999977,0.3635768235294115,0.003635768235294115,5.352999999999994,0.18530669654999535,0.0,31993.029999999977,0.3455106947703564,30904.029999999977,0.3635768235294115,0.003635768235294115,5.352999999999994,0.18530669654999535,0.0,31993.029999999977,0.3455106947703564,30904.029999999977,0.3635768235294115,0.003635768235294115,5.352999999999994,0.18530669654999535,0.0
2020-03-14,36086.01359999997,0.2536182839857719,34695.26984999997,0.40817964529411727,0.004081796452941173,5.3239999999999945,0.25737750014569033,0.0,36086.01359999997,0.2536182839857719,34695.26984999997,0.40817964529411727,0.004081796452941173,5.3239999999999945,0.2573746565574865,0.0,36086.01359999997,0.2536182839857719,34695.26984999997,0.40817964529411727,0.004081796452941173,5.3239999999999945,0.2573746565574865,0.0,36086.01359999997,0.2536182839857719,34695.26984999997,0.40817964529411727,0.004081796452941173,5.3239999999999945,0.2573746565574865,0.0
2020-03-15,41125.46919999996,0.3113852924711357,39460.962949999965,0.4642466229411761,0.004642466229411761,5.294999999999995,0.29507734434342164,0.0,41125.46919999996,0.3113852924711357,39460.962949999965,0.4642466229411761,0.004642466229411761,5.294999999999995,0.29507478042493235,0.0,41125.46919999996,0.3113852924711357,39460.962949999965,0.4642466229411761,0.004642466229411761,5.294999999999995,0.29507478042493235,0.0,41125.46919999996,0.3113852924711357,39460.962949999965,0.4642466229411761,0.004642466229411761,5.294999999999995,0.29507478042493235,0.0
2020-03-16,43571.87259999996,0.3566789489409943,41712.25384999996,0.4907323982352936,0.004907323982352936,5.265999999999995,0.3992218661168252,0.0,43571.87259999996,0.3566789489409943,41712.25384999996,0.4907323982352936,0.004907323982352936,5.265999999999995,0.3992190657589727,0.0,43571.87259999996,0.3566789489409943,41712.25384999996,0.4907323982352936,0.004907323982352936,5.265999999999995,0.3992190657589727,0.0,43571.87259999996,0.3566789489409943,41712.25384999996,0.4907323982352936,0.004907323982352936,5.265999999999995,0.3992190657589727,0.0
2020-03-17,44576.57819999995,0.39079154940282745,41960.70944999995,0.49365540529411706,0.004936554052941171,5.236999999999995,0.44806536324572116,0.0,44576.57819999995,0.39079154940282745,41960.70944999995,0.49365540529411706,0.004936554052941171,5.236999999999995,0.448062586210346,0.0,44576.57819999995,0.39079154940282745,41960.70944999995,0.49365540529411706,0.004936554052941171,5.236999999999995,0.448062586210346,0.0,44576.57819999995,0.39079154940282745,41960.70944999995,0.49365540529411706,0.004936554052941171,5.236999999999995,0.448062586210346,0.0
2020-03-18,50210.248999999945,0.2878402181784706,46813.17399999995,0.5507432235294112,0.005507432235294112,5.207999999999995,0.5351328005099922,0.0,50210.248999999945,0.2878402181784706,46813.17399999995,0.5507432235294112,0.005507432235294112,5.207999999999995,0.5351299382057713,0.0,50210.248999999945,0.2878402181784706,46813.17399999995,0.5507432235294112,0.005507432235294112,5.207999999999995,0.5351299382057713,0.0,50210.248999999945,0.2878402181784706,46813.17399999995,0.5507432235294112,0.005507432235294112,5.207999999999995,0.5351299382057713,0.0
